NOC,Year,delegation_size,female_ratio,sport_count,total_medals,gold_medals,silver_medals,bronze_medals,sport_hhi,medal_rate,Season,is_host,wb_country,gdp,population,gdp_per_capita,log_gdp,log_population,log_gdp_per_capita,log_delegation_size,log_total_medals
ITA,1964,61,0.16129032258064516,9,4,0,1,3,0.625,0.06557377049180328,Winter,0,,,,,,,,4.110873864173311,1.6094379124341003
ITA,1968,47,0.20253164556962025,8,4,4,0,0,0.375,0.0851063829787234,Winter,0,,,,,,,,3.8501476017100584,1.6094379124341003
ITA,1972,44,0.043478260869565216,9,5,2,2,1,0.44000000000000006,0.11363636363636363,Winter,0,,,,,,,,3.784189633918261,1.791759469228055
ITA,1976,58,0.18085106382978725,9,4,1,2,1,1.0,0.06896551724137931,Winter,0,,,,,,,,4.060443010546419,1.6094379124341003
ITA,1980,46,0.21621621621621623,8,2,0,2,0,1.0,0.043478260869565216,Winter,0,,,,,,,,3.828641396489095,1.0986122886681098
ITA,1984,74,0.24786324786324787,9,2,2,0,0,0.5,0.02702702702702703,Winter,0,,,,,,,,4.30406509320417,1.0986122886681098
ITA,1988,58,0.2857142857142857,8,5,2,1,2,0.3600000000000001,0.08620689655172414,Winter,0,,,,,,,,4.060443010546419,1.791759469228055
ITA,1992,107,0.3333333333333333,11,14,4,6,4,0.45918367346938777,0.1308411214953271,Winter,0,,,,,,,,4.672828834461906,2.70805020110221
ITA,1994,104,0.3160621761658031,11,20,7,5,8,0.29500000000000004,0.19230769230769232,Winter,0,,,,,,,,4.6443908991413725,3.044522437723423
ITA,1998,113,0.329608938547486,13,10,2,6,2,0.24000000000000005,0.08849557522123894,Winter,0,,,,,,,,4.727387818712341,2.3978952727983707
ITA,2002,109,0.45454545454545453,12,13,4,4,5,0.2899408284023668,0.11926605504587157,Winter,0,,,,,,,,4.6913478822291435,2.6390573296152584
ITA,2006,179,0.40344827586206894,15,11,5,0,6,0.256198347107438,0.061452513966480445,Winter,1,,,,,,,,5.187385805840755,2.4849066497880004
ITA,2010,109,0.38461538461538464,13,5,1,1,3,0.20000000000000004,0.045871559633027525,Winter,0,,,,,,,,4.6913478822291435,1.791759469228055
ITA,2014,110,0.42290748898678415,13,8,0,2,6,0.25,0.07272727272727272,Winter,0,,,,,,,,4.700480365792417,2.1972245773362196
IVB,1984,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,0.0,0.0
IVB,2014,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,0.0,0.0
JAM,1988,4,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Jamaica,3828342820.3494,2345777.0,1632.0148165615913,22.065697862522363,14.668127248264035,7.397570614258325,1.3862943611198906,0.0
JAM,1992,5,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Jamaica,3535460089.80719,2424701.0,1458.10146892635,21.98610928052941,14.701218775782706,7.284890504746703,1.6094379124341003,0.0
JAM,1994,4,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Jamaica,5452558947.03045,2475220.0,2202.858310384713,22.41935086699133,14.721839838923433,7.697511028067898,1.3862943611198906,0.0
JAM,1998,6,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Jamaica,8787195622.43502,2569736.0,3419.4935286873906,22.896561455922562,14.75931372785955,8.137247728063013,1.791759469228055,0.0
JAM,2002,2,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Jamaica,9719009494.84779,2640572.0,3680.6455172772376,22.997349546403967,14.786506118320332,8.210843428083635,0.6931471805599453,0.0
JAM,2010,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Jamaica,13220549908.2494,2748568.0,4809.977380312002,23.305038267195407,14.826590606744496,8.478447660450913,0.0,0.0
JAM,2014,2,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Jamaica,13899217679.9219,2793749.0,4975.113254598713,23.355098393479157,14.842894979402118,8.51220341407704,0.6931471805599453,0.0
JPN,1960,41,0.1780821917808219,7,0,0,0,0,0.0,0.0,Winter,0,Japan,47419238274.4619,93216000.0,508.70277929177286,24.58229385407342,18.3504299387413,6.231863915332121,3.713572066704308,0.0
JPN,1964,47,0.17647058823529413,8,0,0,0,0,0.0,0.0,Winter,0,Japan,87490590817.9803,96903000.0,902.8677215151265,25.19479709101904,18.389221036134074,6.805576054884968,3.8501476017100584,0.0
JPN,1968,61,0.18947368421052632,8,0,0,0,0,0.0,0.0,Winter,0,Japan,156897496759.128,101011000.0,1553.2713937999622,25.77885854218673,18.430739979766262,7.348118562420468,4.110873864173311,0.0
JPN,1972,85,0.291044776119403,10,3,1,1,1,1.0,0.03529411764705882,Winter,1,Japan,324933841268.585,107188000.0,3031.4386057075885,26.506887433226485,18.490094860036685,8.016792573189798,4.442651256490317,1.3862943611198906
JPN,1976,58,0.16091954022988506,10,0,0,0,0,0.0,0.0,Winter,0,Japan,598883902155.605,112775000.0,5310.431409049922,27.11833359683672,18.540905241258734,8.577428355577988,4.060443010546419,0.0
JPN,1980,50,0.1125,10,1,0,1,0,1.0,0.02,Winter,0,Japan,1129377244854.04,116807000.0,9668.746263957126,27.752687485986815,18.57603355806943,9.176653927917384,3.912023005428146,0.6931471805599453
JPN,1984,39,0.16,9,1,0,1,0,1.0,0.02564102564102564,Winter,0,Japan,1345824500836.76,120083000.0,11207.452352429236,27.928027952941928,18.60369372832184,9.324334224620088,3.6635616461296463,0.6931471805599453
JPN,1988,48,0.23893805309734514,9,1,0,0,1,1.0,0.020833333333333332,Winter,0,Japan,3125724434400.79,122578000.0,25499.8811728107,28.77068719125929,18.62425812001341,10.146429071245883,3.871201010907891,0.6931471805599453
JPN,1992,60,0.3897058823529412,11,7,1,2,4,0.3877551020408163,0.11666666666666667,Winter,0,Japan,3980702922117.66,124425000.0,31992.790211916094,29.01247953322795,18.639213682708892,10.37326585051906,4.0943445622221,2.0794415416798357
JPN,1994,59,0.288,11,5,1,2,2,0.3600000000000001,0.0847457627118644,Winter,0,Japan,4998797547740.97,125178000.0,39933.51505648732,29.240218508988377,18.645247282340065,10.59497122664831,4.07753744390572,1.791759469228055
JPN,1998,156,0.4163265306122449,14,10,5,1,4,0.30000000000000004,0.0641025641025641,Winter,1,Japan,4098362709531.24,126400000.0,32423.755613380064,29.04160867074298,18.65496203967703,10.386646631065949,5.049856007249537,2.3978952727983707
JPN,2002,103,0.43349753694581283,14,2,0,1,1,0.5,0.019417475728155338,Winter,0,Japan,4182846045873.61,127445000.0,32820.793643325436,29.062013002995453,18.663195456945832,10.39881754604962,4.634728988229636,1.0986122886681098
JPN,2006,110,0.45789473684210524,14,1,1,0,0,1.0,0.00909090909090909,Winter,0,Japan,4601663122649.92,127854000.0,35991.546002862015,29.15743890248288,18.66639954587611,10.491039356606768,4.700480365792417,0.6931471805599453
JPN,2010,91,0.47058823529411764,14,5,0,3,2,0.52,0.054945054945054944,Winter,0,Japan,5759071769013.11,128070000.0,44968.156234973925,29.381797426437096,18.668087547402255,10.71370987903484,4.51085950651685,1.791759469228055
JPN,2014,109,0.5614035087719298,15,8,1,4,3,0.25,0.07339449541284404,Winter,0,Japan,4896994405353.29,127276000.0,38475.395246183805,29.219642746183972,18.66186851472436,10.557774231459613,4.6913478822291435,2.1972245773362196
KAZ,1994,29,0.39436619718309857,8,3,1,2,0,1.0,0.10344827586206896,Winter,0,Kazakhstan,21250792886.1054,17043771.0,1246.8363301821762,23.779660043908063,16.65129535769849,7.128364686209575,3.367295829986474,1.3862943611198906
KAZ,1998,60,0.3157894736842105,8,2,0,0,2,0.5,0.03333333333333333,Winter,0,Kazakhstan,22135245507.3656,15647785.0,1414.5928965259684,23.82043699443407,16.56583993138729,7.2545970630467735,4.0943445622221,1.0986122886681098
KAZ,2002,50,0.5148514851485149,7,0,0,0,0,0.0,0.0,Winter,0,Kazakhstan,24636598527.4437,15656677.0,1573.5521993232471,23.927498919306572,16.566408029330592,7.361090889975981,3.912023005428146,0.0
KAZ,2006,55,0.30927835051546393,7,0,0,0,0,0.0,0.0,Winter,0,Kazakhstan,81003864630.018,16103716.0,5030.134947115188,25.1177627019624,16.594560610776163,8.523202091186231,4.007333185232471,0.0
KAZ,2010,37,0.48,8,1,0,1,0,1.0,0.02702702702702703,Winter,0,Kazakhstan,148047348240.643,16836810.0,8793.075899807802,25.720797980091746,16.639078118905598,9.081719861186148,3.6109179126442243,0.6931471805599453
KAZ,2014,50,0.3565217391304348,10,1,0,0,1,1.0,0.02,Winter,0,Kazakhstan,221415613595.469,17816285.0,12427.709457693845,26.123307376845805,16.69562348464815,9.427683892197653,3.912023005428146,0.6931471805599453
KEN,1998,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Kenya,14093998843.7334,28888057.0,487.88323990545297,23.369014929811605,17.17893881507512,6.190076114736486,0.0,0.0
KEN,2002,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Kenya,13147736898.5176,32629808.0,402.9363856053826,23.299515481787413,17.300736784396506,5.998778697390905,0.0,0.0
KEN,2006,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Kenya,25825512284.2891,36904008.0,699.8023706338103,23.9746286885139,17.42383072099844,6.550797967515461,0.0,0.0
KGZ,1994,1,1.0,1,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,0.0,0.0
KGZ,1998,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,0.0,0.0
KGZ,2002,2,0.0,2,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,0.6931471805599453,0.0
KGZ,2006,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,0.0,0.0
KGZ,2010,2,0.3333333333333333,2,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,0.6931471805599453,0.0
KGZ,2014,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,0.0,0.0
KOR,1960,7,0.35,3,0,0,0,0,0.0,0.0,Winter,0,"Korea, Rep.",3973069306.93069,25012374.0,158.84415077635933,22.102804758109652,17.03488122038018,5.067923537729474,1.9459101490553132,0.0
KOR,1964,7,0.25,3,0,0,0,0,0.0,0.0,Winter,0,"Korea, Rep.",3476789681.58031,27984155.0,124.24136735878965,21.9693751996699,17.14714901510454,4.822226184565362,1.9459101490553132,0.0
KOR,1968,8,0.2857142857142857,4,0,0,0,0,0.0,0.0,Winter,0,"Korea, Rep.",6167109472.42856,30838302.0,199.98213495764327,22.542496084124394,17.244268046777876,5.298228037346519,2.0794415416798357,0.0
KOR,1972,5,0.8181818181818182,2,0,0,0,0,0.0,0.0,Winter,0,"Korea, Rep.",10990490569.7259,33505406.0,328.0214115216482,23.120296242193355,17.32721735691038,5.793078885282976,1.6094379124341003,0.0
KOR,1976,3,0.5555555555555556,2,0,0,0,0,0.0,0.0,Winter,0,"Korea, Rep.",30371074380.1653,35848523.0,847.2057378811757,24.13675649174203,17.394812924719062,6.741943567022967,1.0986122886681098,0.0
KOR,1980,10,0.375,4,0,0,0,0,0.0,0.0,Winter,0,"Korea, Rep.",66547970350.6151,38123775.0,1745.5766211665843,24.921188883209986,17.45634866122809,7.464840221981892,2.302585092994046,0.0
KOR,1984,15,0.2631578947368421,5,0,0,0,0,0.0,0.0,Winter,0,"Korea, Rep.",99749645088.5994,40405956.0,2468.6866730389797,25.325929334701026,17.514487757807846,7.81144157689318,2.70805020110221,0.0
KOR,1988,22,0.14285714285714285,5,0,0,0,0,0.0,0.0,Winter,0,"Korea, Rep.",205477530605.222,42031247.0,4888.685091956039,26.04860252478406,17.55392387582502,8.49467864895904,3.091042453358316,0.0
KOR,1992,23,0.08771929824561403,6,4,2,1,1,0.625,0.17391304347826086,Winter,0,"Korea, Rep.",366921291824.719,43747962.0,8387.163082584715,26.62841319830749,17.59395558682574,9.034457611481752,3.1354942159291497,1.6094379124341003
KOR,1994,21,0.4666666666666667,5,6,4,1,1,1.0,0.2857142857142857,Winter,0,"Korea, Rep.",479181794216.859,44641540.0,10733.988886065736,26.895345890991,17.614175373650166,9.281170517340835,3.044522437723423,1.9459101490553132
KOR,1998,37,0.27848101265822783,8,6,3,1,2,1.0,0.16216216216216217,Winter,0,"Korea, Rep.",397297216492.19,46286503.0,8583.435574992347,26.707950493681988,17.650360964679567,9.057589529002422,3.6109179126442243,1.9459101490553132
KOR,2002,46,0.3218390804597701,9,4,2,2,0,1.0,0.08695652173913043,Winter,0,"Korea, Rep.",650014391470.21,47644736.0,13642.9424537101,27.20026034031439,17.67928270976891,9.520977630545483,3.828641396489095,1.6094379124341003
KOR,2006,40,0.35294117647058826,9,11,6,3,2,0.8347107438016528,0.275,Winter,0,"Korea, Rep.",1095175538508.19,48438292.0,22609.705943144938,27.721935775488774,17.695801215911906,10.02613455957687,3.6888794541139363,2.4849066497880004
KOR,2010,45,0.4166666666666667,12,14,6,6,2,0.4591836734693877,0.3111111111111111,Winter,0,"Korea, Rep.",1192830015737.68,49554112.0,24071.262052636113,27.80734976417966,17.71857580217899,10.088773962000671,3.8066624897703196,2.70805020110221
KOR,2014,71,0.4153846153846154,13,8,3,3,2,0.46875,0.11267605633802817,Winter,0,"Korea, Rep.",1556252422020.44,50746659.0,30667.091246744734,28.073301753476574,17.7423563412068,10.330945412269772,4.2626798770413155,2.1972245773362196
LAT,1992,23,0.10526315789473684,6,0,0,0,0,0.0,0.0,Winter,0,Latvia,,2614338.0,,,14.77652146855634,,3.1354942159291497,0.0
LAT,1994,27,0.23809523809523808,6,0,0,0,0,0.0,0.0,Winter,0,Latvia,,2520742.0,,,14.740063860591793,,3.295836866004329,0.0
LAT,1998,29,0.32653061224489793,6,0,0,0,0,0.0,0.0,Winter,0,Latvia,6974112951.26891,2410019.0,2893.7999871656243,22.66547098112104,14.695145189253187,7.970325791867852,3.367295829986474,0.0
LAT,2002,47,0.11764705882352941,8,0,0,0,0,0.0,0.0,Winter,0,Latvia,9249030241.01864,2310173.0,4003.609357835383,22.947784544165977,14.65283297146862,8.294951572697359,3.8501476017100584,0.0
LAT,2006,57,0.21739130434782608,8,1,0,0,1,1.0,0.017543859649122806,Winter,0,Latvia,20434922247.3037,2218357.0,9211.737446814783,23.74051114907671,14.612277389756501,9.128233759320208,4.04305126783455,0.6931471805599453
LAT,2010,53,0.24691358024691357,9,2,0,2,0,0.5,0.03773584905660377,Winter,0,Latvia,23468324572.3343,2097555.0,11188.41917009771,23.878917458335994,14.556282938672206,9.322634519663787,3.970291913552122,1.0986122886681098
LAT,2014,56,0.15853658536585366,9,4,0,2,2,0.375,0.07142857142857142,Winter,0,Latvia,30277203767.4058,1993782.0,15185.814581235962,24.133660915393058,14.505543895543228,9.628117019849828,4.02535169073515,1.6094379124341003
LIB,1960,2,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Lebanon,,1794406.0,,,14.400184605918612,,0.6931471805599453,0.0
LIB,1964,4,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Lebanon,,2030543.0,,,14.523813802934246,,1.3862943611198906,0.0
LIB,1968,3,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Lebanon,,2266368.0,,,14.633689108090612,,1.0986122886681098,0.0
LIB,1972,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Lebanon,,2509729.0,,,14.735685337151498,,0.0,0.0
LIB,1976,1,1.0,1,0,0,0,0,0.0,0.0,Winter,0,Lebanon,,2726469.0,,,14.818517923395481,,0.0,0.0
LIB,1980,3,0.42857142857142855,1,0,0,0,0,0.0,0.0,Winter,0,Lebanon,,2944763.0,,,14.895538896447503,,1.0986122886681098,0.0
LIB,1984,4,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Lebanon,,3152744.0,,,14.963783742715842,,1.3862943611198906,0.0
LIB,1988,4,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Lebanon,3313540067.93246,3454649.0,959.1539018674429,21.921282961748542,15.055231418127297,6.866051543621242,1.3862943611198906,0.0
LIB,1992,4,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Lebanon,5843579160.90122,3747371.0,1559.3810062844645,22.48860931607575,15.136565085417773,7.352044230657974,1.3862943611198906,0.0
LIB,2002,2,0.6666666666666666,1,0,0,0,0,0.0,0.0,Winter,0,Lebanon,19152238805.9701,4463504.0,4290.852838032653,23.675685454667693,15.311444665758875,8.364240788908816,0.6931471805599453,0.0
LIB,2006,3,0.7142857142857143,2,0,0,0,0,0.0,0.0,Winter,0,Lebanon,22022709851.4096,4751136.0,4635.251411748601,23.81534002385774,15.37389430531187,8.441445718545868,1.0986122886681098,0.0
LIB,2010,3,0.6666666666666666,1,0,0,0,0,0.0,0.0,Winter,0,Lebanon,38443907042.1227,5041288.0,7625.810515511652,24.372466055897103,15.433172162954348,8.939293892942757,1.0986122886681098,0.0
LIB,2014,2,0.3333333333333333,1,0,0,0,0,0.0,0.0,Winter,0,Lebanon,48095213746.6003,6346990.0,7577.6413302369,24.59644850279936,15.663491242739862,8.932957260059496,0.6931471805599453,0.0
LIE,1960,3,0.0,1,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,1.0986122886681098,0.0
LIE,1964,6,0.0,2,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,1.791759469228055,0.0
LIE,1968,9,0.17647058823529413,2,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,2.1972245773362196,0.0
LIE,1972,4,0.3,2,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,1.3862943611198906,0.0
LIE,1976,9,0.4,3,2,0,0,2,1.0,0.2222222222222222,Winter,0,,,,,,,,2.1972245773362196,1.0986122886681098
LIE,1980,7,0.47058823529411764,2,4,2,2,0,1.0,0.5714285714285714,Winter,0,,,,,,,,1.9459101490553132,1.6094379124341003
LIE,1984,10,0.3684210526315789,3,2,0,0,2,1.0,0.2,Winter,0,,,,,,,,2.302585092994046,1.0986122886681098
LIE,1988,13,0.25,3,1,0,0,1,1.0,0.07692307692307693,Winter,0,,,,,,,,2.5649493574615367,0.6931471805599453
LIE,1992,7,0.16666666666666666,2,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,1.9459101490553132,0.0
LIE,1994,10,0.08,3,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,2.302585092994046,0.0
LIE,1998,8,0.3684210526315789,2,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,2.0794415416798357,0.0
LIE,2002,8,0.05555555555555555,2,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,2.0794415416798357,0.0
LIE,2006,5,0.25,2,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,1.6094379124341003,0.0
LIE,2010,4,0.2,2,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,1.3862943611198906,0.0
LIE,2014,3,0.2,2,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,1.0986122886681098,0.0
LTU,1992,6,0.5384615384615384,3,0,0,0,0,0.0,0.0,Winter,0,Lithuania,,3700114.0,,,15.123874187950621,,1.791759469228055,0.0
LTU,1994,6,0.46153846153846156,3,0,0,0,0,0.0,0.0,Winter,0,Lithuania,,3657144.0,,,15.11219307289443,,1.791759469228055,0.0
LTU,1998,7,0.2777777777777778,4,0,0,0,0,0.0,0.0,Winter,0,Lithuania,11289161847.2162,3549331.0,3180.6449855525448,23.147108973841643,15.082269692988309,8.064839280853336,1.9459101490553132,0.0
LTU,2002,8,0.23809523809523808,3,0,0,0,0,0.0,0.0,Winter,0,Lithuania,14282292664.6004,3443067.0,4148.130914850161,23.382286331713285,15.051873201904776,8.330413129808509,2.0794415416798357,0.0
LTU,2006,7,0.5,4,0,0,0,0,0.0,0.0,Winter,0,Lithuania,30116192746.8942,3269909.0,9210.101182294125,24.128328829063037,15.000272713740031,9.128056115323004,1.9459101490553132,0.0
LTU,2010,6,0.38461538461538464,3,0,0,0,0,0.0,0.0,Winter,0,Lithuania,36638128534.0643,3097282.0,11829.122609457034,24.324355298320793,14.946035510670518,9.378319787650277,1.791759469228055,0.0
LTU,2014,9,0.55,5,0,0,0,0,0.0,0.0,Winter,0,Lithuania,48306546656.9281,2937253.0,16446.164718166292,24.600832929971318,14.892985348792818,9.7078475811785,2.1972245773362196,0.0
LUX,1988,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Luxembourg,9418167855.18376,373450.0,25219.35427817314,22.965906411414615,12.830539405785213,10.135367005629403,0.0,0.0
LUX,1992,1,0.0,1,2,0,2,0,1.0,2.0,Winter,0,Luxembourg,15518702634.8808,392175.0,39570.861566598585,23.465311755094035,12.879463447724442,10.585848307369593,0.0,1.0986122886681098
LUX,1994,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Luxembourg,17701798890.7644,402925.0,43933.235442736,23.596932103608562,12.90650571939092,10.690426384217645,0.0,0.0
LUX,1998,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Luxembourg,20150053345.1878,424700.0,47445.38108120509,23.72647277273946,12.959138316301363,10.767334456438098,0.0,0.0
LUX,2006,1,1.0,1,0,0,0,0,0.0,0.0,Winter,0,Luxembourg,42910146296.0646,472637.0,90788.80048761438,24.482374145313983,13.066082930979347,11.416291214334636,0.0,0.0
LUX,2014,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Luxembourg,68804811897.6445,556319.0,123678.70214327482,24.954539519812734,13.22909714971347,11.725442370099266,0.0,0.0
MAD,2006,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,0.0,0.0
MAR,1968,5,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Morocco,3271422332.61996,14347899.0,228.00706449215735,21.90849069139007,16.47911407830092,5.429376613089152,1.6094379124341003,0.0
MAR,1984,4,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Morocco,14824667954.3674,21593778.0,686.524977443382,23.419558383897574,16.887915775602867,6.531642608294707,1.3862943611198906,0.0
MAR,1988,3,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Morocco,25705296183.5037,23500524.0,1093.818000973242,23.969962884795734,16.972533276738133,6.997429608057598,1.0986122886681098,0.0
MAR,1992,12,0.21739130434782608,2,0,0,0,0,0.0,0.0,Winter,0,Morocco,33711069430.78,25212468.0,1337.0793145193084,24.24109209012643,17.042849192032097,7.198242898094332,2.4849066497880004,0.0
MAR,2010,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Morocco,100865329473.44,32467016.0,3106.701566705114,25.337052092506745,17.29573523964036,8.041316852866382,0.0,0.0
MAR,2014,2,0.5,1,0,0,0,0,0.0,0.0,Winter,0,Morocco,119130841411.664,34204780.0,3482.8711487594423,25.50348823370314,17.347875958348336,8.155612275354803,0.6931471805599453,0.0
MDA,1994,2,0.5,1,0,0,0,0,0.0,0.0,Winter,0,Moldova,1702314267.59123,2966745.0,573.7986472013031,21.25525449611091,14.902975950180048,6.352278545930862,0.6931471805599453,0.0
MDA,1998,2,0.5,1,0,0,0,0,0.0,0.0,Winter,0,Moldova,1698717504.65549,2935227.0,578.7346275621919,21.253139394272708,14.892295350672644,6.360844043600066,0.6931471805599453,0.0
MDA,2002,5,0.5555555555555556,3,0,0,0,0,0.0,0.0,Winter,0,Moldova,1661818168.4226,2911385.0,570.7998661882918,21.231178122113246,14.884139470938953,6.3470386511742936,1.6094379124341003,0.0
MDA,2006,6,0.7,3,0,0,0,0,0.0,0.0,Winter,0,Moldova,3408255450.5509,2880967.0,1183.02481442894,21.949466399251975,14.873636559644938,7.075829839607036,1.791759469228055,0.0
MDA,2010,7,0.36363636363636365,4,0,0,0,0,0.0,0.0,Winter,0,Moldova,6974982369.60155,2862354.0,2436.7993510242095,22.665595636994954,14.867154921177052,7.798440715817901,1.9459101490553132,0.0
MDA,2014,4,0.4,4,0,0,0,0,0.0,0.0,Winter,0,Moldova,9402090137.7423,2857815.0,3289.957585687772,22.96419785658411,14.86556790479601,8.098629951788102,1.3862943611198906,0.0
MEX,1984,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Mexico,184230754105.394,73506846.0,2506.3074275475515,25.939454907229727,18.11288910270268,7.826565804527047,0.0,0.0
MEX,1988,11,0.047619047619047616,4,0,0,0,0,0.0,0.0,Winter,0,Mexico,181611150496.787,79695531.0,2278.812227209917,25.92513370264264,18.19372406941541,7.731409633227232,2.3978952727983707,0.0
MEX,1992,20,0.20588235294117646,4,0,0,0,0,0.0,0.0,Winter,0,Mexico,363157832923.734,86044809.0,4220.566436770567,26.6181033781553,18.270378753409958,8.34772462474534,2.995732273553991,0.0
MEX,1994,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Mexico,553618247900.74,89259205.0,6202.36588372863,27.039741202955074,18.307055110560643,8.732686092394431,0.0,0.0
MEX,2002,3,0.0,2,0,0,0,0,0.0,0.0,Winter,0,Mexico,810666116401.915,101548624.0,7983.033983817595,27.421122112583596,18.436048295923484,8.985073816660112,1.0986122886681098,0.0
MEX,2010,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Mexico,1105424238731.09,113623895.0,9728.800783770792,27.731250303670837,18.548404385442133,9.182845918228704,0.0,0.0
MEX,2014,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Mexico,1364507717614.13,119784261.0,11391.377349768263,27.94181483308037,18.60120285771938,9.340611975360993,0.0,0.0
MGL,1964,13,0.2727272727272727,3,0,0,0,0,0.0,0.0,Winter,0,Mongolia,,1100234.0,,,13.911033442418088,,2.5649493574615367,0.0
MGL,1968,7,0.0,3,0,0,0,0,0.0,0.0,Winter,0,Mongolia,,1229930.0,,,14.022467815160027,,1.9459101490553132,0.0
MGL,1972,4,0.0,2,0,0,0,0,0.0,0.0,Winter,0,Mongolia,,1366821.0,,,14.12799816345994,,1.3862943611198906,0.0
MGL,1980,3,0.0,2,0,0,0,0,0.0,0.0,Winter,0,Mongolia,2101394100.0,1701335.0,1235.1442249762686,21.465866818562965,14.346923794961997,7.118943023600968,1.0986122886681098,0.0
MGL,1984,4,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Mongolia,2098734600.0,1874349.0,1119.7138846607543,21.464600428628092,14.443771957098773,7.020828471529318,1.3862943611198906,0.0
MGL,1988,3,0.3333333333333333,1,0,0,0,0,0.0,0.0,Winter,0,Mongolia,3204461566.66667,2076322.0,1543.3355552109306,21.887809915285896,14.546108617213253,7.3417012980726435,1.0986122886681098,0.0
MGL,1992,4,0.0,2,0,0,0,0,0.0,0.0,Winter,0,Mongolia,1317611863.84977,2167790.0,607.8134246627994,20.999086740923303,14.58921877338147,6.409867967541831,1.3862943611198906,0.0
MGL,1994,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Mongolia,925817092.217484,2189395.0,422.86434938304143,20.64618724849675,14.599135807919284,6.047051440577467,0.0,0.0
MGL,1998,3,0.0,2,0,0,0,0,0.0,0.0,Winter,0,Mongolia,1124440204.84738,2323809.0,483.878066074871,20.840551153069757,14.658718207690091,6.181832945379666,1.0986122886681098,0.0
MGL,2002,4,0.25,2,0,0,0,0,0.0,0.0,Winter,0,Mongolia,1396555719.97409,2449027.0,570.2492132484003,21.057274842284354,14.711201360781656,6.346073481502696,1.3862943611198906,0.0
MGL,2006,2,0.5,1,0,0,0,0,0.0,0.0,Winter,0,Mongolia,3414055661.61598,2567168.0,1329.8917957905287,21.95116676511545,14.758313903757747,7.192852861357701,0.6931471805599453,0.0
MGL,2010,2,0.5,1,0,0,0,0,0.0,0.0,Winter,0,Mongolia,7189481998.90094,2738622.0,2625.2188140243306,22.695884961424905,14.82296543214969,7.872919529275217,0.6931471805599453,0.0
MGL,2014,2,0.5,1,0,0,0,0,0.0,0.0,Winter,0,Mongolia,12226514668.0622,2963113.0,4126.239758005247,23.226872763860463,14.901750962851791,8.325121801008672,0.6931471805599453,0.0
